event_id,source,event_time_raw,event_time_reconciled,user_id,user_name,ip_address,event_name,model_id,region,extra
aa9cfd19-4738-416c-9e62-ad954feaae7c,model_access,2026-08-15T12:14:49.376045Z,2026-08-15T12:14:49.376045Z,AIDAC30E1DD5ED774161,shaneramirez,137.243.96.76,training_job,model-cf586bef,,"{""success"": true}"
9da66f54-a940-4996-9d3c-386bde16280b,model_access,2026-08-15T12:16:20.303540Z,2026-08-15T12:16:20.303540Z,AIDAAAB2352E2BC74502,ddavis,210.8.107.66,training_job,model-a6d96d3f,,"{""success"": true}"
d3a7fee2-c0fa-441b-a9f9-cec3c0216251,model_access,2026-08-15T12:20:39.982356Z,2026-08-15T12:20:39.982356Z,AIDA1A8C72341B434D30,johnhoffman,136.218.109.97,training_job,model-5eac1162,,"{""success"": true}"
5848fa50-cf25-4522-9be9-06f4d4cfd35d,s3,2026-08-15T12:32:46.125921Z,2026-08-15T12:32:46.125921Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,GetObject,model-4d39bb85,us-west-2,"{""bytes"": 67939336}"
f881d57e-6c4e-4e8f-ae85-e74316957312,s3,2026-08-15T12:55:30.349963Z,2026-08-15T12:55:30.349963Z,AIDAC30E1DD5ED774161,shaneramirez,137.243.96.76,GetObject,model-fe533931,us-east-1,"{""bytes"": 50918850}"
8a5b0d8f-bd1d-4fd4-9e81-fcd99f34fea9,model_access,2026-08-15T12:56:10.555699Z,2026-08-15T12:56:10.555699Z,AIDAD7E3B94030FD436D,janetwilliams,28.41.254.122,training_job,model-45e162fc,,"{""success"": true}"
1fb75f7a-a39a-4cb0-8d0f-a44f230a7e9d,model_access,2026-08-15T13:25:32.459321Z,2026-08-15T13:25:32.459321Z,AIDA672BC5F62602429A,shawn52,200.250.175.183,training_job,model-5cc09e0c,,"{""success"": true}"
5fa8a0c5-8b12-4b76-b9e7-eb797dd62fc8,s3,2026-08-15T13:25:41.071786Z,2026-08-15T13:25:41.071786Z,AIDAAAB2352E2BC74502,ddavis,210.8.107.66,GetObject,model-aa5e8838,us-west-2,"{""bytes"": 64718110}"
44e4c5fa-a74a-4ee6-97df-973f855eb76c,s3,2026-08-15T14:21:35.911538Z,2026-08-15T14:21:35.911538Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,GetObject,model-aa5e8838,us-west-2,"{""bytes"": 64718110}"
9fc5daf3-e213-4269-bbf2-dd92839e6393,s3,2026-08-15T14:44:28.842981Z,2026-08-15T14:44:28.842981Z,AIDAC30E1DD5ED774161,shaneramirez,137.243.96.76,GetObject,model-77f30768,us-west-2,"{""bytes"": 62761467}"
0f6ea86a-9db1-4356-8b4d-8fb639b23c41,model_access,2026-08-15T15:03:41.106363Z,2026-08-15T15:03:41.106363Z,AIDA672BC5F62602429A,shawn52,200.250.175.183,metadata_view,model-fb0f350d,,"{""success"": true}"
e1342679-337d-4f34-8390-d47e310f9336,model_access,2026-08-15T15:05:56.037333Z,2026-08-15T15:05:56.037333Z,AIDA269B30AF5AF843E1,djames,197.17.58.159,training_job,model-691a355f,,"{""success"": true}"
ecd4c8a6-c888-48d7-9b99-c32568d9579e,model_access,2026-08-15T15:21:02.551848Z,2026-08-15T15:21:02.551848Z,AIDAC30E1DD5ED774161,shaneramirez,137.243.96.76,metadata_view,model-5eac1162,,"{""success"": true}"
15ec08af-8725-41ae-bd85-dfb18a58f6dd,model_access,2026-08-15T15:46:40.149083Z,2026-08-15T15:46:40.149083Z,AIDAD119EB86BAC24FA8,yherrera,197.114.80.115,training_job,model-92159fc8,,"{""success"": true}"
11dfef74-5ac3-42d5-be46-8b9bef6f378c,model_access,2026-08-15T16:11:38.398221Z,2026-08-15T16:11:38.398221Z,AIDA269B30AF5AF843E1,djames,197.17.58.159,metadata_view,model-45e162fc,,"{""success"": true}"
5a282472-bd03-4a13-836f-fe0fb13703cb,s3,2026-08-15T16:12:04.739537Z,2026-08-15T16:12:04.739537Z,AIDA9C40BFB9E5844DB0,richard13,216.121.229.251,GetObject,model-2d062f5e,us-east-1,"{""bytes"": 62056824}"
eee3a953-1f30-446b-afdf-c6374cba7972,model_access,2026-08-15T16:24:23.226804Z,2026-08-15T16:24:23.226804Z,AIDA269B30AF5AF843E1,djames,197.17.58.159,training_job,model-5eac1162,,"{""success"": true}"
7d1db251-1ec9-4bf1-9608-155577ca20de,ec2,2026-08-15T16:29:32.397273Z,2026-08-15T16:29:32.397273Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,StopInstances,,us-west-2,{}
4fffaf2f-502e-4705-9e46-401cf64590db,ec2,2026-08-15T16:36:20.066619Z,2026-08-15T16:36:20.066619Z,AIDAD7E3B94030FD436D,janetwilliams,28.41.254.122,StopInstances,,eu-west-1,{}
f0cba8fd-1d40-40ff-908a-a16c2a9121ea,model_access,2026-08-15T17:12:35.714859Z,2026-08-15T17:12:35.714859Z,AIDAD7E3B94030FD436D,janetwilliams,28.41.254.122,training_job,model-d8cfab56,,"{""success"": true}"
c4f4c480-53c4-4846-8177-a08dcb621954,s3,2026-08-15T17:55:41.796675Z,2026-08-15T17:55:41.796675Z,AIDAD119EB86BAC24FA8,yherrera,197.114.80.115,GetObject,model-2d062f5e,eu-west-1,"{""bytes"": 62056824}"
fdb6eb56-9c52-42ec-80fd-e71738b2b8f2,model_access,2026-08-15T18:31:08.865097Z,2026-08-15T18:31:08.865097Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,training_job,model-aa5e8838,,"{""success"": true}"
695f9f21-479f-45a4-ab30-f673d9c122a9,model_access,2026-08-15T18:55:25.684501Z,2026-08-15T18:55:25.684501Z,AIDA9C40BFB9E5844DB0,richard13,216.121.229.251,metadata_view,model-5eac1162,,"{""success"": true}"
12e94306-bcb5-4b60-8bf3-76187ab8cd88,model_access,2026-08-15T18:58:06.314169Z,2026-08-15T18:58:06.314169Z,AIDA9C40BFB9E5844DB0,richard13,216.121.229.251,metadata_view,model-6f9301e6,,"{""success"": true}"
831c78df-feef-43c6-b4b2-e2bbd5b18ed6,iam,2026-08-15T19:28:31.105119Z,2026-08-15T19:28:31.105119Z,AIDA720503BC41304CCE,susanrogers,177.99.242.44,ConsoleLogin,,eu-west-1,{}
f7530633-3316-414c-b807-4c2cce1dd73f,s3,2026-08-16T08:10:52.487082Z,2026-08-16T08:10:52.487082Z,AIDAC30E1DD5ED774161,shaneramirez,137.243.96.76,GetObject,model-5cc09e0c,us-west-2,"{""bytes"": 1587544}"
d95a0a62-1995-49ea-8703-aeb5152ed877,model_access,2026-08-16T08:15:13.598581Z,2026-08-16T08:15:13.598581Z,AIDA672BC5F62602429A,shawn52,200.250.175.183,metadata_view,model-6f9301e6,,"{""success"": true}"
c9ae6dc8-d7d4-4e54-b2c1-15f26ac9b348,ec2,2026-08-16T08:18:32.519926Z,2026-08-16T08:18:32.519926Z,AIDA1E12E2D70A904F00,johnsonjoshua,196.89.6.126,StopInstances,,us-west-2,{}
323c8b5a-ae2e-4001-afed-72bbd80f3213,s3,2026-08-16T08:19:23.162391Z,2026-08-16T08:19:23.162391Z,AIDA672BC5F62602429A,shawn52,200.250.175.183,GetObject,model-5eac1162,us-east-1,"{""bytes"": 45468352}"
e2d8c6df-b72d-48c0-a41c-88b9c087e876,s3,2026-08-16T09:29:07.575201Z,2026-08-16T09:29:07.575201Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,GetObject,model-45e162fc,eu-west-1,"{""bytes"": 15225323}"
24c598a1-9be9-485f-9092-c8b955443322,s3,2026-08-16T09:42:56.611502Z,2026-08-16T09:42:56.611502Z,AIDAD7E3B94030FD436D,janetwilliams,28.41.254.122,GetObject,model-aa5e8838,us-west-2,"{""bytes"": 64718110}"
398e6c05-f66e-4f5f-8695-a8188f76e6f0,model_access,2026-08-16T09:43:08.145530Z,2026-08-16T09:43:08.145530Z,AIDA1A8C72341B434D30,johnhoffman,136.218.109.97,inference_call,model-691a355f,,"{""success"": true}"
9c857648-58c5-4003-990d-f1312195b0e5,iam,2026-08-16T09:47:47.357023Z,2026-08-16T09:47:47.357023Z,AIDA672BC5F62602429A,shawn52,200.250.175.183,ConsoleLogin,,us-west-2,{}
7a697d17-34eb-49ea-b5d8-17ba050981d1,s3,2026-08-16T09:54:10.213261Z,2026-08-16T09:54:10.213261Z,AIDA1E12E2D70A904F00,johnsonjoshua,196.89.6.126,GetObject,model-cf586bef,us-east-1,"{""bytes"": 20883439}"
347e4c0d-3423-4c47-98ed-6eba567dfa53,s3,2026-08-16T10:04:33.661772Z,2026-08-16T10:04:33.661772Z,AIDA672BC5F62602429A,shawn52,200.250.175.183,GetObject,model-886b3c7b,us-west-2,"{""bytes"": 6928990}"
b65e9d8b-378e-49c8-8558-daf0bd8d8839,model_access,2026-08-16T10:22:20.130203Z,2026-08-16T10:22:20.130203Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,inference_call,model-1f604561,,"{""success"": true}"
c2621908-b41d-469a-998e-20f90c8204ee,model_access,2026-08-16T10:36:39.321450Z,2026-08-16T10:36:39.321450Z,AIDA672BC5F62602429A,shawn52,200.250.175.183,inference_call,model-709c6a23,,"{""success"": true}"
139b8d82-dfb4-43cf-b2e9-4ef2b70d8450,ec2,2026-08-16T10:43:31.716286Z,2026-08-16T10:43:31.716286Z,AIDA1A8C72341B434D30,johnhoffman,136.218.109.97,StopInstances,,us-west-2,{}
c66d5feb-fbce-4d6c-bd34-9ff2be942062,s3,2026-08-16T11:10:24.382663Z,2026-08-16T11:10:24.382663Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,GetObject,model-92159fc8,us-west-2,"{""bytes"": 38210109}"
e196e14c-a0f9-485a-972d-1b0cf08cdcfe,model_access,2026-08-16T11:40:13.031234Z,2026-08-16T11:40:13.031234Z,AIDAAAB2352E2BC74502,ddavis,210.8.107.66,metadata_view,model-cf586bef,,"{""success"": true}"
2768ad93-8cfd-4ce4-90f3-e9beac0cc5c9,model_access,2026-08-16T11:53:02.722688Z,2026-08-16T11:53:02.722688Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,inference_call,model-aa5e8838,,"{""success"": true}"
fdd0d330-af70-4410-9f00-0e58effff804,model_access,2026-08-16T12:14:36.886380Z,2026-08-16T12:14:36.886380Z,AIDAD119EB86BAC24FA8,yherrera,197.114.80.115,inference_call,model-fe533931,,"{""success"": true}"
b6312837-0335-461f-9863-0d5fefb1ae09,model_access,2026-08-16T12:31:07.648728Z,2026-08-16T12:31:07.648728Z,AIDAD119EB86BAC24FA8,yherrera,197.114.80.115,metadata_view,model-07fe161b,,"{""success"": true}"
8f299df7-b0d0-478a-be8d-f6e79a2246fe,model_access,2026-08-16T13:05:32.501400Z,2026-08-16T13:05:32.501400Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,training_job,model-00fe679f,,"{""success"": true}"
c5a71faf-78a5-4699-9135-3ad96aadf879,s3,2026-08-16T14:02:20.447152Z,2026-08-16T14:02:20.447152Z,AIDA720503BC41304CCE,susanrogers,177.99.242.44,GetObject,model-92159fc8,eu-west-1,"{""bytes"": 38210109}"
02fe2be8-f031-40d4-9fa7-f5d3da96e76f,model_access,2026-08-16T14:05:40.043501Z,2026-08-16T14:05:40.043501Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,training_job,model-c3d6026b,,"{""success"": true}"
3afc4d34-8778-4be2-9b32-7c23c6b657ca,s3,2026-08-16T14:08:52.169926Z,2026-08-16T14:08:52.169926Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,GetObject,model-886b3c7b,us-west-2,"{""bytes"": 6928990}"
50b02589-ab0e-4c30-a973-16dcb8e1df1e,model_access,2026-08-16T14:35:35.942282Z,2026-08-16T14:35:35.942282Z,AIDA9C40BFB9E5844DB0,richard13,216.121.229.251,metadata_view,model-aa5e8838,,"{""success"": true}"
3027bde0-2e7e-4abe-846b-68153ecdf13f,s3,2026-08-16T14:38:31.363415Z,2026-08-16T14:38:31.363415Z,AIDA269B30AF5AF843E1,djames,197.17.58.159,GetObject,model-77f30768,us-east-1,"{""bytes"": 62761467}"
ffeae945-4793-4b6e-83ba-db29d9d3ebfc,ec2,2026-08-16T15:38:43.332986Z,2026-08-16T15:38:43.332986Z,AIDAD119EB86BAC24FA8,yherrera,197.114.80.115,StopInstances,,us-east-1,{}
b3cf0e2b-08e0-4c2f-83e1-8567a856ce8b,s3,2026-08-16T16:02:51.473525Z,2026-08-16T16:02:51.473525Z,AIDA269B30AF5AF843E1,djames,197.17.58.159,GetObject,model-5eac1162,us-west-2,"{""bytes"": 45468352}"
949183a8-1f75-49a7-9bfd-0ef822bb089d,s3,2026-08-16T16:04:13.376103Z,2026-08-16T16:04:13.376103Z,AIDA720503BC41304CCE,susanrogers,177.99.242.44,GetObject,model-0492cf38,us-east-1,"{""bytes"": 4844421}"
2e70e628-579f-4c7d-9db2-46e3720c7ee0,model_access,2026-08-16T16:11:25.827372Z,2026-08-16T16:11:25.827372Z,AIDA1A8C72341B434D30,johnhoffman,136.218.109.97,inference_call,model-d8cfab56,,"{""success"": true}"
316a456b-26ef-4f5b-98e9-c5102163df70,iam,2026-08-16T16:13:23.104756Z,2026-08-16T16:13:23.104756Z,AIDA269B30AF5AF843E1,djames,197.17.58.159,ConsoleLogin,,us-west-2,{}
50a8bc1f-df3e-42d4-82fc-1b4be4dd1acd,model_access,2026-08-16T16:52:48.896646Z,2026-08-16T16:52:48.896646Z,AIDA9C40BFB9E5844DB0,richard13,216.121.229.251,metadata_view,model-a6d96d3f,,"{""success"": true}"
711a5119-f76b-4e1b-8ee4-4e4180697d3f,model_access,2026-08-16T16:57:12.018972Z,2026-08-16T16:57:12.018972Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,training_job,model-1f604561,,"{""success"": true}"
ffba0a96-9ead-4457-bf96-c6de92112d07,model_access,2026-08-16T17:15:14.129131Z,2026-08-16T17:15:14.129131Z,AIDA1A8C72341B434D30,johnhoffman,136.218.109.97,metadata_view,model-1f604561,,"{""success"": true}"
8e4b34cc-c4b9-41f6-8347-5780d3927e8f,s3,2026-08-16T17:30:18.491961Z,2026-08-16T17:30:18.491961Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,GetObject,model-4d39bb85,us-east-1,"{""bytes"": 67939336}"
29c6f90c-a91b-4cc8-a680-4268f4659f16,iam,2026-08-16T17:40:40.943632Z,2026-08-16T17:40:40.943632Z,AIDAD119EB86BAC24FA8,yherrera,197.114.80.115,ConsoleLogin,,eu-west-1,{}
8b285e94-cae9-4fd0-9144-f6958d444c9c,model_access,2026-08-16T17:41:44.299219Z,2026-08-16T17:41:44.299219Z,AIDA1A8C72341B434D30,johnhoffman,136.218.109.97,training_job,model-fe533931,,"{""success"": true}"
d8dc8655-cdf7-46c4-a6a9-fcc0ca130a99,ec2,2026-08-16T18:15:01.048463Z,2026-08-16T18:15:01.048463Z,AIDAC30E1DD5ED774161,shaneramirez,137.243.96.76,StartInstances,,us-east-1,{}
856fb84f-0572-4d9c-bbb9-dc5af6145641,s3,2026-08-16T18:15:16.247930Z,2026-08-16T18:15:16.247930Z,AIDA9C40BFB9E5844DB0,richard13,216.121.229.251,GetObject,model-709c6a23,us-west-2,"{""bytes"": 64212697}"
f709ea0c-286b-404e-be34-5c9ef007ffee,model_access,2026-08-16T19:04:07.572968Z,2026-08-16T19:04:07.572968Z,AIDAD119EB86BAC24FA8,yherrera,197.114.80.115,inference_call,model-45e162fc,,"{""success"": true}"
b9cdbf51-3db3-4846-af9c-d6829c9ce340,iam,2026-08-16T19:05:18.341930Z,2026-08-16T19:05:18.341930Z,AIDA1A8C72341B434D30,johnhoffman,136.218.109.97,ConsoleLogin,,eu-west-1,{}
b55bf0d6-bc82-463e-b9c7-5e4d65f1d83a,s3,2026-08-16T19:08:40.173223Z,2026-08-16T19:08:40.173223Z,AIDA9C40BFB9E5844DB0,richard13,216.121.229.251,GetObject,model-07fe161b,us-west-2,"{""bytes"": 73645686}"
6665cf7e-5c9a-4bb5-86ee-7dd30f5e73f5,model_access,2026-08-16T19:08:52.052443Z,2026-08-16T19:08:52.052443Z,AIDAD7E3B94030FD436D,janetwilliams,28.41.254.122,training_job,model-c3d6026b,,"{""success"": true}"
044cb321-bf09-4053-8d48-222247c2ce1d,s3,2026-08-16T19:31:09.113765Z,2026-08-16T19:31:09.113765Z,AIDAD119EB86BAC24FA8,yherrera,197.114.80.115,GetObject,model-00fe679f,us-east-1,"{""bytes"": 60664315}"
38715a86-873d-4c40-a904-4720b5a75209,s3,2026-08-16T19:56:46.920900Z,2026-08-16T19:56:46.920900Z,AIDAD7E3B94030FD436D,janetwilliams,28.41.254.122,GetObject,model-886b3c7b,us-west-2,"{""bytes"": 6928990}"
c93237c2-719d-4011-b3d5-9ba08a9c7192,s3,2026-08-17T08:13:18.235445Z,2026-08-17T08:13:18.235445Z,AIDAAAB2352E2BC74502,ddavis,210.8.107.66,GetObject,model-00fe679f,eu-west-1,"{""bytes"": 60664315}"
0ce7da40-dcfe-4eae-ad1d-790471c77fe9,iam,2026-08-17T08:23:54.137853Z,2026-08-17T08:23:54.137853Z,AIDA1E12E2D70A904F00,johnsonjoshua,196.89.6.126,ConsoleLogin,,us-west-2,{}
18662e22-526a-4ec6-9036-cbf02eebc394,ec2,2026-08-17T08:50:12.491291Z,2026-08-17T08:50:12.491291Z,AIDA720503BC41304CCE,susanrogers,177.99.242.44,StartInstances,,us-west-2,{}
c04d7fa0-fc26-4063-9349-ba199728dc2f,ec2,2026-08-17T09:03:20.997814Z,2026-08-17T09:03:20.997814Z,AIDAC30E1DD5ED774161,shaneramirez,137.243.96.76,StopInstances,,eu-west-1,{}
17d689c9-476f-4533-82be-d917ebfa241b,model_access,2026-08-17T09:28:35.583463Z,2026-08-17T09:28:35.583463Z,AIDA672BC5F62602429A,shawn52,200.250.175.183,inference_call,model-c3d6026b,,"{""success"": true}"
e240777c-a8c6-48f9-a00e-4a0781e9ed02,s3,2026-08-17T11:09:40.027166Z,2026-08-17T11:09:40.027166Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,GetObject,model-c3d6026b,eu-west-1,"{""bytes"": 50411339}"
6df35699-3411-4b41-a7fb-453779750417,model_access,2026-08-17T11:57:52.800921Z,2026-08-17T11:57:52.800921Z,AIDA1E12E2D70A904F00,johnsonjoshua,196.89.6.126,training_job,model-45e162fc,,"{""success"": true}"
34afe625-1625-4063-bc47-d2d586f74aac,iam,2026-08-17T12:11:14.590033Z,2026-08-17T12:11:14.590033Z,AIDAD7E3B94030FD436D,janetwilliams,28.41.254.122,ConsoleLogin,,us-west-2,{}
10d17066-f10b-4e88-902c-c6b96d68be27,ec2,2026-08-17T12:12:38.600394Z,2026-08-17T12:12:38.600394Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,StopInstances,,us-east-1,{}
9211ea90-9836-4dcf-b9e1-db2151683079,s3,2026-08-17T12:21:16.538936Z,2026-08-17T12:21:16.538936Z,AIDA720503BC41304CCE,susanrogers,177.99.242.44,GetObject,model-a6d96d3f,eu-west-1,"{""bytes"": 41930457}"
6b2024ac-eac1-49ce-a7bb-d1db956a5eff,model_access,2026-08-17T12:24:43.505869Z,2026-08-17T12:24:43.505869Z,AIDA720503BC41304CCE,susanrogers,177.99.242.44,training_job,model-fe533931,,"{""success"": true}"
4bf9519c-9033-487b-97eb-3b58503dec8b,model_access,2026-08-17T12:26:16.213696Z,2026-08-17T12:26:16.213696Z,AIDAC30E1DD5ED774161,shaneramirez,137.243.96.76,inference_call,model-aa5e8838,,"{""success"": true}"
e3414938-7fd3-4f7e-8867-6bf7a180d578,s3,2026-08-17T12:27:41.595195Z,2026-08-17T12:27:41.595195Z,AIDAD119EB86BAC24FA8,yherrera,197.114.80.115,GetObject,model-00fe679f,eu-west-1,"{""bytes"": 60664315}"
8785deb2-6be4-44c0-b150-5cd8b88928d6,model_access,2026-08-17T12:42:07.287995Z,2026-08-17T12:42:07.287995Z,AIDAD119EB86BAC24FA8,yherrera,197.114.80.115,training_job,model-45e162fc,,"{""success"": true}"
cfb7479c-a6da-411f-a0c1-e5053a4fcbc2,s3,2026-08-17T14:07:58.002587Z,2026-08-17T14:07:58.002587Z,AIDAAAB2352E2BC74502,ddavis,210.8.107.66,GetObject,model-45e162fc,eu-west-1,"{""bytes"": 15225323}"
7f8732cb-5b72-482c-8f0f-6a3f062cdf5a,s3,2026-08-17T14:21:18.754178Z,2026-08-17T14:21:18.754178Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,GetObject,model-a6d96d3f,eu-west-1,"{""bytes"": 41930457}"
c56bc22a-c7ef-47b1-80c0-05fffe53ea2f,model_access,2026-08-17T14:23:57.097601Z,2026-08-17T14:23:57.097601Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,training_job,model-691a355f,,"{""success"": true}"
5a5ba2f1-ea12-4e0b-ae0f-11cfee850991,ec2,2026-08-17T14:32:57.861150Z,2026-08-17T14:32:57.861150Z,AIDAC30E1DD5ED774161,shaneramirez,137.243.96.76,StartInstances,,us-east-1,{}
4a041fa3-483f-41cd-ad25-a0c85faa0840,s3,2026-08-17T14:50:35.533813Z,2026-08-17T14:50:35.533813Z,AIDAD119EB86BAC24FA8,yherrera,197.114.80.115,GetObject,model-25eb31b3,eu-west-1,"{""bytes"": 53708062}"
b13fa3a2-56ad-4889-b84a-c8ac27e6e4df,ec2,2026-08-17T15:05:54.835652Z,2026-08-17T15:05:54.835652Z,AIDA269B30AF5AF843E1,djames,197.17.58.159,StopInstances,,eu-west-1,{}
f1d3bb60-1083-4def-881b-43f6418394c8,ec2,2026-08-17T16:05:35.870166Z,2026-08-17T16:05:35.870166Z,AIDA1A8C72341B434D30,johnhoffman,136.218.109.97,StartInstances,,eu-west-1,{}
1db61e25-454c-44da-901f-d461af2ac723,model_access,2026-08-17T16:09:12.610207Z,2026-08-17T16:09:12.610207Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,metadata_view,model-d8cfab56,,"{""success"": true}"
7456089d-9872-4aaf-b228-4bd6aa439429,s3,2026-08-17T16:14:44.579746Z,2026-08-17T16:14:44.579746Z,AIDA672BC5F62602429A,shawn52,200.250.175.183,GetObject,model-d8cfab56,us-east-1,"{""bytes"": 9514778}"
9a8b15f4-2099-4d2a-8a8e-560c417ff4d0,model_access,2026-08-17T16:47:15.079724Z,2026-08-17T16:47:15.079724Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,training_job,model-c3d6026b,,"{""success"": true}"
2bd1015d-c9b2-46a7-a039-0fa661124781,model_access,2026-08-17T17:12:28.320107Z,2026-08-17T17:12:28.320107Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,metadata_view,model-6f9301e6,,"{""success"": true}"
26747531-c63e-49c8-aaab-79a6a24eb1b9,s3,2026-08-17T17:33:58.463781Z,2026-08-17T17:33:58.463781Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,GetObject,model-5eac1162,us-west-2,"{""bytes"": 45468352}"
be6899ad-3a6b-4af6-92e8-4ee5d5673ade,s3,2026-08-17T18:36:12.758606Z,2026-08-17T18:36:12.758606Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,GetObject,model-aa5e8838,eu-west-1,"{""bytes"": 64718110}"
65d19c36-241e-4665-93bb-28878f29598e,ec2,2026-08-17T18:50:04.643624Z,2026-08-17T18:50:04.643624Z,AIDAD119EB86BAC24FA8,yherrera,197.114.80.115,StartInstances,,eu-west-1,{}
c7ae08a6-923e-4cee-ad19-2d445241053a,model_access,2026-08-17T19:53:31.042124Z,2026-08-17T19:53:31.042124Z,AIDA29BADC5B380841A3,stevennelson,66.13.238.40,inference_call,model-aa5e8838,,"{""success"": true}"
5f458d2a-527e-4fde-9605-9a932947c45f,iam,2026-08-18T08:11:52.653505Z,2026-08-18T08:11:52.653505Z,AIDAD7E3B94030FD436D,janetwilliams,28.41.254.122,ConsoleLogin,,us-east-1,{}
87d26dde-4136-4155-a580-7b8eafb0954f,model_access,2026-08-18T08:28:38.359891Z,2026-08-18T08:28:38.359891Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,training_job,model-6f9301e6,,"{""success"": true}"
af891f2d-2b40-4ff6-80f0-13346d6da14a,s3,2026-08-18T09:15:23.526998Z,2026-08-18T09:15:23.526998Z,AIDA672BC5F62602429A,shawn52,200.250.175.183,GetObject,model-709c6a23,eu-west-1,"{""bytes"": 64212697}"
61ac9005-68a3-4e91-b788-b9f52e6400fa,ec2,2026-08-18T09:28:31.965009Z,2026-08-18T09:28:31.965009Z,AIDAAAB2352E2BC74502,ddavis,210.8.107.66,StopInstances,,us-east-1,{}
a583c378-66c3-4c1e-903f-2bc2451a3e02,iam,2026-08-18T09:48:07.404908Z,2026-08-18T09:48:07.404908Z,AIDAD119EB86BAC24FA8,yherrera,197.114.80.115,ConsoleLogin,,us-west-2,{}
bab60e6e-da88-44df-b9c1-b1ddd23bc2b6,s3,2026-08-18T10:59:58.408945Z,2026-08-18T10:59:58.408945Z,AIDA1A8C72341B434D30,johnhoffman,136.218.109.97,GetObject,model-1f604561,us-east-1,"{""bytes"": 61442359}"
cf65f88c-c4e6-42e5-bf1f-0c1a7f54f536,ec2,2026-08-18T11:50:09.701267Z,2026-08-18T11:50:09.701267Z,AIDA24E6B74E51B74691,fjohnson,221.108.180.212,StartInstances,,us-west-2,{}
c46320b8-4602-420b-8f58-070ae7362c94,s3,2026-08-18T11:58:57.156579Z,2026-08-18T11:58:57.156579Z,AIDA1E12E2D70A904F00,johnsonjoshua,196.89.6.126,GetObject,model-fb0f350d,us-east-1,"{""bytes"": 11683233}"
b8db29c3-4951-4f27-be50-67e34a4eae70,s3,2026-08-18T12:02:42.263690Z,2026-08-18T12:02:42.263690Z,AIDA1A8C72341B434D30,johnhoffman,136.218.109.97,GetObject,model-25eb31b3,us-west-2,"{""bytes"": 53708062}"
82731914-b99c-42cb-8c54-027fbd12663c,ec2,2026-08-18T12:20:09.297810Z,2026-08-18T12:20:09.297810Z,AIDA9C40BFB9E5844DB0,richard13,216.121.229.251,StartInstances,,us-west-2,{}
11bef2ae-57c4-4942-ad68-05dcbd45ae4e,iam,2026-08-18T12:44:45.866180Z,2026-08-18T12:44:45.866180Z,AIDAC30E1DD5ED774161,shaneramirez,137.243.96.76,ConsoleLogin,,us-west-2,{}
617f4eee-4db0-410e-b76e-371631a47ff0,model_access,2026-08-18T12:54:32.835088Z,2026-08-18T12:54:32.835088Z,AIDAD119EB86BAC24FA8,yherrera,197.114.80.115,training_job,model-691a355f,,"{""success"": true}"
bd002ad4-0ad2-45ae-8c8e-60222b166a2f,ec2,2026-08-18T13:11:32.656806Z,2026-08-18T13:11:32.656806Z,AIDA672BC5F62602429A,shawn52,200.250.175.183,StopInstances,,us-west-2,{}
d8d6298f-2319-4884-8399-f459658b2d73,s3,2026-08-18T13:38:16.539082Z,2026-08-18T13:38:16.539082Z,AIDA672BC5F62602429A,shawn52,200.250.175.183,GetObject,model-1f604561,us-east-1,"{""bytes"": 61442359}"
35662b04-dfae-4685-9e99-0032c2fca6b1,model_access,2026-08-18T13:44:15.865814Z,2026-08-18T13:44:15.865814Z,AIDAD119EB86BAC24FA8,yherrera,197.114.80.115,metadata_view,model-886b3c7b,,"{""success"": true}"
e0894933-fdfa-4a0e-ad29-8f389caebe9b,ec2,2026-08-18T13:50:21.070862Z,2026-08-18T13:50:21.070862Z,AIDA672BC5F62602429A,shawn52,200.250.175.183,StopInstances,,us-east-1,{}
5cd938f2-a8f6-4eaf-9af3-dee0224f1f1e,model_access,2026-08-18T13:55:42.527172Z,2026-08-18T13:55:42.527172Z,AIDA1A8C72341B434D30,johnhoffman,136.218.109.97,training_job,model-4d39bb85,,"{""success"": true}"
